02.03.2019 22:33:16,25.00,23.75,23.00,23.25,24.50,22.50
02.03.2019 22:33:18,25.25,24.50,24.00,23.75,24.50,23.25
02.03.2019 22:33:19,25.00,24.25,23.50,25.00,24.50,22.25
02.03.2019 22:33:21,24.50,24.00,23.75,24.00,24.50,22.75
02.03.2019 22:33:22,24.75,24.00,23.25,22.50,23.75,22.75
02.03.2019 22:33:24,25.00,23.25,23.75,23.50,23.75,22.25
02.03.2019 22:33:25,24.50,24.00,23.25,22.25,24.00,21.75
02.03.2019 22:33:26,25.00,24.25,23.75,23.75,23.75,22.00
02.03.2019 22:33:28,25.00,23.00,23.75,23.75,24.00,21.50
02.03.2019 22:33:29,24.75,24.50,23.25,24.25,24.00,22.25
02.03.2019 22:33:31,24.75,24.00,23.75,23.50,24.25,22.25
02.03.2019 22:33:32,24.75,24.75,24.50,24.75,24.00,22.50
02.03.2019 22:33:34,24.75,23.50,23.50,23.50,25.50,23.00
02.03.2019 22:33:35,24.50,23.50,24.25,23.50,23.75,22.75
02.03.2019 22:33:37,24.50,24.00,23.50,24.50,24.50,21.50
02.03.2019 22:33:38,24.75,24.50,24.00,23.50,23.75,23.75
02.03.2019 22:33:40,24.75,24.75,24.50,23.00,24.00,23.75
02.03.2019 22:33:41,24.75,23.75,25.25,23.25,23.50,22.75
02.03.2019 22:33:42,24.75,23.50,24.00,23.75,23.75,23.50
02.03.2019 22:33:44,25.00,24.00,24.25,23.75,24.75,23.00
02.03.2019 22:33:45,25.00,23.75,24.75,23.75,23.50,24.50
02.03.2019 22:33:47,24.50,23.75,24.75,24.50,23.00,23.00
02.03.2019 22:33:48,24.25,24.00,24.50,24.00,23.75,23.50
02.03.2019 22:33:50,25.00,24.50,24.50,24.75,25.00,23.00
02.03.2019 22:33:51,24.75,24.25,24.00,24.50,24.00,22.50
02.03.2019 22:33:53,24.75,23.75,24.50,23.25,23.25,23.00
02.03.2019 22:33:54,24.75,23.50,23.00,25.00,24.25,22.75
02.03.2019 22:33:55,24.50,23.25,23.50,24.00,23.75,24.00
02.03.2019 22:33:57,25.00,24.25,24.00,24.75,24.75,22.75
02.03.2019 22:33:58,25.00,23.50,24.00,24.00,24.75,23.00
02.03.2019 22:34:00,25.50,23.75,24.75,23.25,24.00,22.75
02.03.2019 22:34:01,25.25,23.75,23.50,25.25,24.75,22.00
02.03.2019 22:34:03,24.50,23.50,23.25,24.00,24.00,22.50
02.03.2019 22:34:04,24.75,24.00,23.75,23.75,24.00,22.25
02.03.2019 22:34:06,24.75,23.50,23.75,23.50,25.00,22.25
02.03.2019 22:34:07,25.25,24.25,24.50,25.00,24.50,22.75
